display_name_en,id,description_text_en,description_rights_author,description_rights_statement,description_rights_license,description_rights_source_name,description_rights_source_url,image_full_size_rel_path,image_thumbnail_rel_path,image_rights_author,image_rights_statement (from images),image_rights_license,image_rights_source_name,image_rights_source_url,status,last_modified,original_file_URL,AATID,EFTID,WikidataID,features,URI
1750s,CC00552,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q48528,temporal,http://www.wikidata.org/entity/Q48528
1760s,CC00553,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q199545,temporal,http://www.wikidata.org/entity/Q199545
1770s,CC00554,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q44859,temporal,http://www.wikidata.org/entity/Q44859
1780s,CC00555,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q48058,temporal,http://www.wikidata.org/entity/Q48058
1790s,CC00556,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q199912,temporal,http://www.wikidata.org/entity/Q199912
1800s,CC00557,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q39577,temporal,http://www.wikidata.org/entity/Q39577
1810s,CC00558,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q40196,temporal,http://www.wikidata.org/entity/Q40196
1820s,CC00559,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q44659,temporal,http://www.wikidata.org/entity/Q44659
1830s,CC00560,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q39484,temporal,http://www.wikidata.org/entity/Q39484
1840s,CC00561,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q38324,temporal,http://www.wikidata.org/entity/Q38324
1850s,CC00562,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q40927,temporal,http://www.wikidata.org/entity/Q40927
1860s,CC00563,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q39844,temporal,http://www.wikidata.org/entity/Q39844
1870s,CC00564,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q39847,temporal,http://www.wikidata.org/entity/Q39847
1880s,CC00565,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q38674,temporal,http://www.wikidata.org/entity/Q38674
1890s,CC00566,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q38971,temporal,http://www.wikidata.org/entity/Q38971
1900s,CC00567,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q36574,temporal,http://www.wikidata.org/entity/Q36574
1910s,CC00568,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q36585,temporal,http://www.wikidata.org/entity/Q36585
1920s,CC00569,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q35736,temporal,http://www.wikidata.org/entity/Q35736
1930s,CC00570,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q35702,temporal,http://www.wikidata.org/entity/Q35702
1940s,CC00571,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q36561,temporal,http://www.wikidata.org/entity/Q36561
1950s,CC00572,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q36297,temporal,http://www.wikidata.org/entity/Q36297
1960s,CC00573,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q35724,temporal,http://www.wikidata.org/entity/Q35724
1970s,CC00574,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q35014,temporal,http://www.wikidata.org/entity/Q35014
1980s,CC00575,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q34644,temporal,http://www.wikidata.org/entity/Q34644
1990s,CC00576,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q34653,temporal,http://www.wikidata.org/entity/Q34653
2000s,CC00577,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q35024,temporal,http://www.wikidata.org/entity/Q35024
2010s,CC00578,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q19022,temporal,http://www.wikidata.org/entity/Q19022
2020s,CC00579,decade,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-10-03,,,,Q534495,temporal,http://www.wikidata.org/entity/Q534495
gusset,CC00580,"Variously shaped inserts, as of cloth or leather, placed in a seam, as in a sleeve or glove, to strenghten or enlarge some part; also, pieces of chain mail or plate at the openings of the joints in a suit of armor.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-10-03,,300239408,,Q244554,costumeComponents,http://www.wikidata.org/entity/Q244554
ruffle,CC00581,"Strip of lace, cloth, leather, or another material that is gathered on one edge or cut on the bias, so that when attached to the hem, button placard, neckline, or wrist of a garment it produces an ornamental frill or flounce.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-10-03,,300253712,,Q2204140,costumeComponents,http://www.wikidata.org/entity/Q2204140
ceremonial costume,CC00582,Clothing or other apparel having a primarily ceremonial or ritual purpose.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q5064153,function,http://www.wikidata.org/entity/Q5064153
costume,CC00583,"The dress of an actor or actress who is representing a character on stage or in film, or of any other person who is playing a role or impersonating a character, as during Carnevale or Halloween.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q1410477,function,http://www.wikidata.org/entity/Q1410477
moiré,CC00584,"Patterns having a watered or rippled look. To refer to the optical illusion of movement caused by intersecting lines, use ""moiré effect.""",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q26468,pattern,http://www.wikidata.org/entity/Q26468
scroll,CC00585,"General term for motifs consisting of a spirally wound band. For simple motifs of coiled lines, use ""spirals""; for scroll-shaped architectural elements use other terms, such as ""consoles"" and ""volutes""; for a series of scrolls, in running or allover patterns, use ""scrollwork.""",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,,pattern,
paisley,CC00586,"Motif derived from the the boteh, copied from Kashmiri shawls by the woollen manufacturers of Paisley, Scotland in the 19th century, and becoming popular in Britain, France, and North America. It occurs in many variations and with numerous ancillary motifs, particularly in textile patterns.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q937704,pattern,http://www.wikidata.org/entity/Q937704
chevron,CC00587,"Simple geometric forms composed of Vs used singly, in a vertical series, or in a string to form a zigzag.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,300009766,,,pattern,http://vocab.getty.edu/aat/300009766
houndstooth,CC00588,"An irregular check pattern, most commonly appearing in woven fabric.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q911389,pattern,http://www.wikidata.org/entity/Q911389
check,CC00589,pattern of intersecting vertical and horizontal lines,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,new,2020-09-17,,,,Q14290457,pattern,http://www.wikidata.org/entity/Q14290457
polka dots,CC00590,"Round dots of uniform size repeated at regular intervals so as to form a pattern, usually designated as a pattern for fabric, or otherwise applied to planographic surfaces.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q2429962,pattern,http://www.wikidata.org/entity/Q2429962
ikat,CC00591,Technique of resist dyeing in which hanks of thread are bound and dyed before being woven into fabric.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q140101,pattern,http://www.wikidata.org/entity/Q140101
camouflage,CC00592,The technique of disguising the appearance of beings or things so as to make them blend into their surroundings.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q196113,pattern,http://www.wikidata.org/entity/Q196113
animal print,CC00593,"A print made to resemble the pattern of the skin and fur of an animal such as a leopard, cheetah, jaguar, zebra, tiger, giraffe, or snake.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q4764964,pattern,http://www.wikidata.org/entity/Q4764964
tweed,CC00594,"Wool textile with a rough, homespun surface effect.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q40601,"material,textileMaterials",http://www.wikidata.org/entity/Q40601
geometric,CC00595,Design elements with geometrical themes.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,,pattern,
bird's-eye twill,CC00596,A lozenge twill with a small weave unit which has an interlacing forming a spot in the center of each lozenge.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q2553036,pattern,http://www.wikidata.org/entity/Q2553036
ombré,CC00597,"The effect of graduated or shaded color in textiles, created through the weave or by dyeing. The effect may be monochromatic or polychromatic. The term is most often used for textiles, but may also be extended to painted or colored surfaces that display a graduated shading effect.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q1700971,hasTechnique,http://www.wikidata.org/entity/Q1700971
dress shield,CC00598,"Shaped pieces of absorbent and rubberized or plastic-coated materials often padded or occasionally filled with deodorizing herbs; attached to or placed inside a garment, as in the underarm of a dress or blouse, to prevent the garment from being soiled by perspiration.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,new,2020-09-17,,,,Q63505185,costumeComponents,http://www.wikidata.org/entity/Q63505185
